lottery_type,window,combination_size,strategy_ids,ticket_budget_m,rows_per_draw,ticket_budget_ratio_vs_min,ticket_budget_ratio_vs_median,sample_size_rows,cross_strategy_ticket_pair_count,any_number_overlap_pair_rate,mean_number_overlap_fraction,random_pair_overlap_fraction,exact_duplicate_ticket_pair_rate,delta_vs_max_constituent_hit1_rate,delta_vs_max_constituent_hit2_rate,delta_vs_max_constituent_hit3_rate,budget_inflation_flag,high_overlap_vs_random_flag
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,2250,2250,0.420888888889,0.184800000000,0.128205128205,0.003111111111,0.346666666666,0.162666666667,0.009333333333,N,Y
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_3bet|daily539_f4cold_5bet,9,9.000000,9.000000,3.000000,450,1150,0.290434782609,0.180869565217,0.128205128205,0.132173913043,0.000000000000,0.040000000000,0.000000000000,Y,Y
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_3bet|daily539_f4cold_5bet,9,9.000000,9.000000,3.000000,2700,6900,0.254347826087,0.174405797101,0.128205128205,0.132028985507,0.000000000000,0.020000000000,0.006666666667,Y,Y
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_3bet|daily539_f4cold_5bet,9,9.000000,9.000000,3.000000,6750,17250,0.249971014493,0.173460869565,0.128205128205,0.131420289855,0.000000000000,0.029333333333,0.009333333334,Y,Y
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_3bet|daily539_markov_cold,5,5.000000,5.000000,1.666667,250,350,0.448571428571,0.111428571429,0.128205128205,0.000000000000,0.040000000000,0.140000000000,0.000000000000,Y,N
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_3bet|daily539_markov_cold,5,5.000000,5.000000,1.666667,1500,2100,0.388095238095,0.096952380952,0.128205128205,0.000000000000,0.050000000000,0.170000000000,0.020000000000,Y,N
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_3bet|daily539_markov_cold,5,5.000000,5.000000,1.666667,3750,5250,0.372952380952,0.092800000000,0.128205128205,0.000000000000,0.058666666666,0.153333333333,0.021333333333,Y,N
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_3bet|markov_1bet_539,5,5.000000,5.000000,1.666667,250,350,0.448571428571,0.111428571429,0.128205128205,0.000000000000,0.040000000000,0.140000000000,0.000000000000,Y,N
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_3bet|markov_1bet_539,5,5.000000,5.000000,1.666667,1500,2100,0.388095238095,0.096952380952,0.128205128205,0.000000000000,0.050000000000,0.170000000000,0.020000000000,Y,N
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_3bet|markov_1bet_539,5,5.000000,5.000000,1.666667,3750,5250,0.372952380952,0.092800000000,0.128205128205,0.000000000000,0.058666666666,0.153333333333,0.021333333333,Y,N
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_3bet|midfreq_acb_2bet,5,5.000000,5.000000,1.666667,250,350,0.345714285714,0.080000000000,0.128205128205,0.000000000000,0.060000000000,0.180000000000,0.000000000000,Y,N
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_3bet|midfreq_acb_2bet,5,5.000000,5.000000,1.666667,1500,2100,0.330000000000,0.078190476190,0.128205128205,0.000000000000,0.053333333333,0.200000000000,0.020000000000,Y,N
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_3bet|midfreq_acb_2bet,5,5.000000,5.000000,1.666667,3750,5250,0.340380952381,0.081714285714,0.128205128205,0.000000000000,0.060000000000,0.168000000000,0.024000000000,Y,N
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_3bet|midfreq_fourier_2bet,5,5.000000,5.000000,1.666667,250,350,0.345714285714,0.080000000000,0.128205128205,0.000000000000,0.060000000000,0.180000000000,0.000000000000,Y,N
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_3bet|midfreq_fourier_2bet,5,5.000000,5.000000,1.666667,1500,2100,0.330000000000,0.078190476190,0.128205128205,0.000000000000,0.053333333333,0.200000000000,0.020000000000,Y,N
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_3bet|midfreq_fourier_2bet,5,5.000000,5.000000,1.666667,3750,5250,0.340380952381,0.081714285714,0.128205128205,0.000000000000,0.060000000000,0.168000000000,0.024000000000,Y,N
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_3bet|p0b_539_3bet_f_cold_fmid,5,5.000000,5.000000,1.666667,250,350,0.342857142857,0.188571428571,0.128205128205,0.142857142857,0.040000000000,0.100000000000,0.000000000000,Y,Y
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_3bet|p0b_539_3bet_f_cold_fmid,5,5.000000,5.000000,1.666667,1500,2100,0.287142857143,0.170476190476,0.128205128205,0.126666666667,0.036666666667,0.100000000000,0.006666666667,Y,Y
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_3bet|p0b_539_3bet_f_cold_fmid,5,5.000000,5.000000,1.666667,3750,5250,0.279428571429,0.171123809524,0.128205128205,0.135809523810,0.041333333333,0.088000000000,0.012000000000,Y,Y
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_3bet|p0c_539_3bet_f_cold_x2,5,5.000000,5.000000,1.666667,250,350,0.342857142857,0.188571428571,0.128205128205,0.142857142857,0.040000000000,0.100000000000,0.000000000000,Y,Y
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_3bet|p0c_539_3bet_f_cold_x2,5,5.000000,5.000000,1.666667,1500,2100,0.287142857143,0.170476190476,0.128205128205,0.126666666667,0.036666666667,0.100000000000,0.006666666667,Y,Y
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_3bet|p0c_539_3bet_f_cold_x2,5,5.000000,5.000000,1.666667,3750,5250,0.279428571429,0.171123809524,0.128205128205,0.135809523810,0.041333333333,0.088000000000,0.012000000000,Y,Y
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_3bet|zone_gap_3bet_539,5,5.000000,5.000000,1.666667,250,350,0.348571428571,0.107428571429,0.128205128205,0.000000000000,0.100000000000,0.220000000000,0.000000000000,Y,N
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_3bet|zone_gap_3bet_539,5,5.000000,5.000000,1.666667,1500,2100,0.281428571429,0.103428571429,0.128205128205,0.000952380952,0.056666666667,0.143333333333,0.010000000000,Y,N
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_3bet|zone_gap_3bet_539,5,5.000000,5.000000,1.666667,3750,5250,0.272952380952,0.099276190476,0.128205128205,0.001333333333,0.061333333333,0.128000000000,0.014666666666,Y,N
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_5bet|daily539_markov_cold,7,7.000000,7.000000,2.333333,350,550,0.498181818182,0.148000000000,0.128205128205,0.003636363636,0.000000000000,0.060000000000,0.000000000000,Y,Y
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_5bet|daily539_markov_cold,7,7.000000,7.000000,2.333333,2100,3300,0.439393939394,0.140363636364,0.128205128205,0.003333333333,0.003333333334,0.073333333333,0.020000000000,Y,Y
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_5bet|daily539_markov_cold,7,7.000000,7.000000,2.333333,5250,8250,0.428000000000,0.137357575758,0.128205128205,0.002060606061,0.001333333333,0.080000000000,0.018666666667,Y,Y
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_5bet|markov_1bet_539,7,7.000000,7.000000,2.333333,350,550,0.498181818182,0.148000000000,0.128205128205,0.003636363636,0.000000000000,0.060000000000,0.000000000000,Y,Y
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_5bet|markov_1bet_539,7,7.000000,7.000000,2.333333,2100,3300,0.439393939394,0.140363636364,0.128205128205,0.003333333333,0.003333333334,0.073333333333,0.020000000000,Y,Y
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_5bet|markov_1bet_539,7,7.000000,7.000000,2.333333,5250,8250,0.428000000000,0.137357575758,0.128205128205,0.002060606061,0.001333333333,0.080000000000,0.018666666667,Y,Y
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_5bet|midfreq_acb_2bet,7,7.000000,7.000000,2.333333,350,550,0.392727272727,0.120363636364,0.128205128205,0.003636363636,0.020000000000,0.120000000000,0.000000000000,Y,N
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_5bet|midfreq_acb_2bet,7,7.000000,7.000000,2.333333,2100,3300,0.380909090909,0.124242424242,0.128205128205,0.003333333333,0.006666666667,0.096666666666,0.020000000000,Y,N
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_5bet|midfreq_acb_2bet,7,7.000000,7.000000,2.333333,5250,8250,0.385575757576,0.125478787879,0.128205128205,0.002060606061,0.005333333333,0.090666666666,0.021333333334,Y,N
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_5bet|midfreq_fourier_2bet,7,7.000000,7.000000,2.333333,350,550,0.392727272727,0.120363636364,0.128205128205,0.003636363636,0.020000000000,0.120000000000,0.000000000000,Y,N
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_5bet|midfreq_fourier_2bet,7,7.000000,7.000000,2.333333,2100,3300,0.380909090909,0.124242424242,0.128205128205,0.003333333333,0.006666666667,0.096666666666,0.020000000000,Y,N
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_5bet|midfreq_fourier_2bet,7,7.000000,7.000000,2.333333,5250,8250,0.385575757576,0.125478787879,0.128205128205,0.002060606061,0.005333333333,0.090666666666,0.021333333334,Y,N
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_5bet|p0b_539_3bet_f_cold_fmid,7,7.000000,7.000000,2.333333,350,550,0.349090909091,0.178181818182,0.128205128205,0.094545454545,0.000000000000,0.040000000000,0.000000000000,Y,Y
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_5bet|p0b_539_3bet_f_cold_fmid,7,7.000000,7.000000,2.333333,2100,3300,0.307575757576,0.171272727273,0.128205128205,0.083939393939,0.000000000000,0.026666666666,0.006666666667,Y,Y
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_5bet|p0b_539_3bet_f_cold_fmid,7,7.000000,7.000000,2.333333,5250,8250,0.299393939394,0.170763636364,0.128205128205,0.088484848485,0.000000000000,0.032000000000,0.009333333334,Y,Y
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_5bet|p0c_539_3bet_f_cold_x2,7,7.000000,7.000000,2.333333,350,550,0.349090909091,0.178181818182,0.128205128205,0.094545454545,0.000000000000,0.040000000000,0.000000000000,Y,Y
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_5bet|p0c_539_3bet_f_cold_x2,7,7.000000,7.000000,2.333333,2100,3300,0.307575757576,0.171272727273,0.128205128205,0.083939393939,0.000000000000,0.026666666666,0.006666666667,Y,Y
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_5bet|p0c_539_3bet_f_cold_x2,7,7.000000,7.000000,2.333333,5250,8250,0.299393939394,0.170763636364,0.128205128205,0.088484848485,0.000000000000,0.032000000000,0.009333333334,Y,Y
DAILY_539,recent_50,3,acb_1bet|daily539_f4cold_5bet|zone_gap_3bet_539,7,7.000000,7.000000,2.333333,350,550,0.461818181818,0.161090909091,0.128205128205,0.003636363636,0.020000000000,0.100000000000,0.000000000000,Y,Y
DAILY_539,recent_300,3,acb_1bet|daily539_f4cold_5bet|zone_gap_3bet_539,7,7.000000,7.000000,2.333333,2100,3300,0.408484848485,0.168060606061,0.128205128205,0.004242424242,0.006666666667,0.056666666666,0.010000000000,Y,Y
DAILY_539,recent_750,3,acb_1bet|daily539_f4cold_5bet|zone_gap_3bet_539,7,7.000000,7.000000,2.333333,5250,8250,0.397818181818,0.162133333333,0.128205128205,0.003030303030,0.004000000000,0.062666666666,0.012000000000,Y,Y
DAILY_539,recent_50,3,acb_1bet|daily539_markov_cold|markov_1bet_539,3,3.000000,3.000000,1.000000,150,150,0.480000000000,0.362666666667,0.128205128205,0.333333333333,0.220000000000,0.080000000000,0.000000000000,N,Y
DAILY_539,recent_300,3,acb_1bet|daily539_markov_cold|markov_1bet_539,3,3.000000,3.000000,1.000000,900,900,0.431111111111,0.352888888889,0.128205128205,0.333333333333,0.260000000000,0.123333333333,0.006666666667,N,Y
DAILY_539,recent_750,3,acb_1bet|daily539_markov_cold|markov_1bet_539,3,3.000000,3.000000,1.000000,2250,2250,0.436444444444,0.354488888889,0.128205128205,0.333333333333,0.249333333333,0.104000000000,0.009333333333,N,Y
DAILY_539,recent_50,3,acb_1bet|daily539_markov_cold|midfreq_acb_2bet,3,3.000000,3.000000,1.000000,150,150,0.233333333333,0.050666666667,0.128205128205,0.000000000000,0.260000000000,0.200000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|daily539_markov_cold|midfreq_acb_2bet,3,3.000000,3.000000,1.000000,900,900,0.231111111111,0.053333333333,0.128205128205,0.000000000000,0.313333333334,0.240000000000,0.020000000000,N,N
DAILY_539,recent_750,3,acb_1bet|daily539_markov_cold|midfreq_acb_2bet,3,3.000000,3.000000,1.000000,2250,2250,0.225333333333,0.052355555556,0.128205128205,0.000000000000,0.368000000000,0.217333333333,0.021333333333,N,N
DAILY_539,recent_50,3,acb_1bet|daily539_markov_cold|midfreq_fourier_2bet,3,3.000000,3.000000,1.000000,150,150,0.233333333333,0.050666666667,0.128205128205,0.000000000000,0.260000000000,0.200000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|daily539_markov_cold|midfreq_fourier_2bet,3,3.000000,3.000000,1.000000,900,900,0.231111111111,0.053333333333,0.128205128205,0.000000000000,0.313333333334,0.240000000000,0.020000000000,N,N
DAILY_539,recent_750,3,acb_1bet|daily539_markov_cold|midfreq_fourier_2bet,3,3.000000,3.000000,1.000000,2250,2250,0.225333333333,0.052355555556,0.128205128205,0.000000000000,0.368000000000,0.217333333333,0.021333333333,N,N
DAILY_539,recent_50,3,acb_1bet|daily539_markov_cold|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,150,150,0.420000000000,0.105333333333,0.128205128205,0.000000000000,0.320000000000,0.140000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|daily539_markov_cold|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,900,900,0.321111111111,0.078888888889,0.128205128205,0.000000000000,0.346666666667,0.203333333333,0.006666666667,N,N
DAILY_539,recent_750,3,acb_1bet|daily539_markov_cold|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,2250,2250,0.314222222222,0.078044444444,0.128205128205,0.000000000000,0.373333333333,0.194666666667,0.016000000000,N,N
DAILY_539,recent_50,3,acb_1bet|daily539_markov_cold|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,150,150,0.420000000000,0.105333333333,0.128205128205,0.000000000000,0.320000000000,0.140000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|daily539_markov_cold|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,900,900,0.321111111111,0.078888888889,0.128205128205,0.000000000000,0.346666666667,0.203333333333,0.006666666667,N,N
DAILY_539,recent_750,3,acb_1bet|daily539_markov_cold|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,2250,2250,0.314222222222,0.078044444444,0.128205128205,0.000000000000,0.373333333333,0.194666666667,0.016000000000,N,N
DAILY_539,recent_50,3,acb_1bet|daily539_markov_cold|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,150,150,0.473333333333,0.170666666667,0.128205128205,0.000000000000,0.280000000000,0.200000000000,0.000000000000,N,Y
DAILY_539,recent_300,3,acb_1bet|daily539_markov_cold|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,900,900,0.427777777778,0.191111111111,0.128205128205,0.002222222222,0.350000000000,0.180000000000,0.010000000000,N,Y
DAILY_539,recent_750,3,acb_1bet|daily539_markov_cold|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,2250,2250,0.436888888889,0.187644444444,0.128205128205,0.003111111111,0.330666666666,0.162666666667,0.012000000000,N,Y
DAILY_539,recent_50,3,acb_1bet|markov_1bet_539|midfreq_acb_2bet,3,3.000000,3.000000,1.000000,150,150,0.233333333333,0.050666666667,0.128205128205,0.000000000000,0.260000000000,0.200000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|markov_1bet_539|midfreq_acb_2bet,3,3.000000,3.000000,1.000000,900,900,0.231111111111,0.053333333333,0.128205128205,0.000000000000,0.313333333334,0.240000000000,0.020000000000,N,N
DAILY_539,recent_750,3,acb_1bet|markov_1bet_539|midfreq_acb_2bet,3,3.000000,3.000000,1.000000,2250,2250,0.225333333333,0.052355555556,0.128205128205,0.000000000000,0.368000000000,0.217333333333,0.021333333333,N,N
DAILY_539,recent_50,3,acb_1bet|markov_1bet_539|midfreq_fourier_2bet,3,3.000000,3.000000,1.000000,150,150,0.233333333333,0.050666666667,0.128205128205,0.000000000000,0.260000000000,0.200000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|markov_1bet_539|midfreq_fourier_2bet,3,3.000000,3.000000,1.000000,900,900,0.231111111111,0.053333333333,0.128205128205,0.000000000000,0.313333333334,0.240000000000,0.020000000000,N,N
DAILY_539,recent_750,3,acb_1bet|markov_1bet_539|midfreq_fourier_2bet,3,3.000000,3.000000,1.000000,2250,2250,0.225333333333,0.052355555556,0.128205128205,0.000000000000,0.368000000000,0.217333333333,0.021333333333,N,N
DAILY_539,recent_50,3,acb_1bet|markov_1bet_539|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,150,150,0.420000000000,0.105333333333,0.128205128205,0.000000000000,0.320000000000,0.140000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|markov_1bet_539|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,900,900,0.321111111111,0.078888888889,0.128205128205,0.000000000000,0.346666666667,0.203333333333,0.006666666667,N,N
DAILY_539,recent_750,3,acb_1bet|markov_1bet_539|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,2250,2250,0.314222222222,0.078044444444,0.128205128205,0.000000000000,0.373333333333,0.194666666667,0.016000000000,N,N
DAILY_539,recent_50,3,acb_1bet|markov_1bet_539|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,150,150,0.420000000000,0.105333333333,0.128205128205,0.000000000000,0.320000000000,0.140000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|markov_1bet_539|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,900,900,0.321111111111,0.078888888889,0.128205128205,0.000000000000,0.346666666667,0.203333333333,0.006666666667,N,N
DAILY_539,recent_750,3,acb_1bet|markov_1bet_539|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,2250,2250,0.314222222222,0.078044444444,0.128205128205,0.000000000000,0.373333333333,0.194666666667,0.016000000000,N,N
DAILY_539,recent_50,3,acb_1bet|markov_1bet_539|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,150,150,0.473333333333,0.170666666667,0.128205128205,0.000000000000,0.280000000000,0.200000000000,0.000000000000,N,Y
DAILY_539,recent_300,3,acb_1bet|markov_1bet_539|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,900,900,0.427777777778,0.191111111111,0.128205128205,0.002222222222,0.350000000000,0.180000000000,0.010000000000,N,Y
DAILY_539,recent_750,3,acb_1bet|markov_1bet_539|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,2250,2250,0.436888888889,0.187644444444,0.128205128205,0.003111111111,0.330666666666,0.162666666667,0.012000000000,N,Y
DAILY_539,recent_50,3,acb_1bet|midfreq_acb_2bet|midfreq_fourier_2bet,3,3.000000,3.000000,1.000000,150,150,0.333333333333,0.333333333333,0.128205128205,0.333333333333,0.120000000000,0.120000000000,0.000000000000,N,Y
DAILY_539,recent_300,3,acb_1bet|midfreq_acb_2bet|midfreq_fourier_2bet,3,3.000000,3.000000,1.000000,900,900,0.351111111111,0.336888888889,0.128205128205,0.333333333333,0.213333333334,0.123333333333,0.006666666667,N,Y
DAILY_539,recent_750,3,acb_1bet|midfreq_acb_2bet|midfreq_fourier_2bet,3,3.000000,3.000000,1.000000,2250,2250,0.359111111111,0.338488888889,0.128205128205,0.333333333333,0.265333333333,0.120000000000,0.012000000000,N,Y
DAILY_539,recent_50,3,acb_1bet|midfreq_acb_2bet|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,150,150,0.246666666667,0.054666666667,0.128205128205,0.000000000000,0.220000000000,0.220000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|midfreq_acb_2bet|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,900,900,0.245555555556,0.055777777778,0.128205128205,0.000000000000,0.323333333334,0.236666666667,0.006666666667,N,N
DAILY_539,recent_750,3,acb_1bet|midfreq_acb_2bet|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,2250,2250,0.267555555556,0.062577777778,0.128205128205,0.000000000000,0.377333333333,0.226666666667,0.018666666667,N,N
DAILY_539,recent_50,3,acb_1bet|midfreq_acb_2bet|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,150,150,0.246666666667,0.054666666667,0.128205128205,0.000000000000,0.220000000000,0.220000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|midfreq_acb_2bet|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,900,900,0.245555555556,0.055777777778,0.128205128205,0.000000000000,0.323333333334,0.236666666667,0.006666666667,N,N
DAILY_539,recent_750,3,acb_1bet|midfreq_acb_2bet|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,2250,2250,0.267555555556,0.062577777778,0.128205128205,0.000000000000,0.377333333333,0.226666666667,0.018666666667,N,N
DAILY_539,recent_50,3,acb_1bet|midfreq_acb_2bet|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,150,150,0.526666666667,0.185333333333,0.128205128205,0.000000000000,0.180000000000,0.200000000000,0.000000000000,N,Y
DAILY_539,recent_300,3,acb_1bet|midfreq_acb_2bet|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,900,900,0.512222222222,0.214000000000,0.128205128205,0.002222222222,0.293333333334,0.163333333333,0.010000000000,N,Y
DAILY_539,recent_750,3,acb_1bet|midfreq_acb_2bet|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,2250,2250,0.487555555556,0.201777777778,0.128205128205,0.003111111111,0.341333333333,0.164000000000,0.014666666667,N,Y
DAILY_539,recent_50,3,acb_1bet|midfreq_fourier_2bet|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,150,150,0.246666666667,0.054666666667,0.128205128205,0.000000000000,0.220000000000,0.220000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|midfreq_fourier_2bet|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,900,900,0.245555555556,0.055777777778,0.128205128205,0.000000000000,0.323333333334,0.236666666667,0.006666666667,N,N
DAILY_539,recent_750,3,acb_1bet|midfreq_fourier_2bet|p0b_539_3bet_f_cold_fmid,3,3.000000,3.000000,1.000000,2250,2250,0.267555555556,0.062577777778,0.128205128205,0.000000000000,0.377333333333,0.226666666667,0.018666666667,N,N
DAILY_539,recent_50,3,acb_1bet|midfreq_fourier_2bet|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,150,150,0.246666666667,0.054666666667,0.128205128205,0.000000000000,0.220000000000,0.220000000000,0.000000000000,N,N
DAILY_539,recent_300,3,acb_1bet|midfreq_fourier_2bet|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,900,900,0.245555555556,0.055777777778,0.128205128205,0.000000000000,0.323333333334,0.236666666667,0.006666666667,N,N
DAILY_539,recent_750,3,acb_1bet|midfreq_fourier_2bet|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,2250,2250,0.267555555556,0.062577777778,0.128205128205,0.000000000000,0.377333333333,0.226666666667,0.018666666667,N,N
DAILY_539,recent_50,3,acb_1bet|midfreq_fourier_2bet|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,150,150,0.526666666667,0.185333333333,0.128205128205,0.000000000000,0.180000000000,0.200000000000,0.000000000000,N,Y
DAILY_539,recent_300,3,acb_1bet|midfreq_fourier_2bet|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,900,900,0.512222222222,0.214000000000,0.128205128205,0.002222222222,0.293333333334,0.163333333333,0.010000000000,N,Y
DAILY_539,recent_750,3,acb_1bet|midfreq_fourier_2bet|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,2250,2250,0.487555555556,0.201777777778,0.128205128205,0.003111111111,0.341333333333,0.164000000000,0.014666666667,N,Y
DAILY_539,recent_50,3,acb_1bet|p0b_539_3bet_f_cold_fmid|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,150,150,0.520000000000,0.373333333333,0.128205128205,0.333333333333,0.200000000000,0.100000000000,0.000000000000,N,Y
DAILY_539,recent_300,3,acb_1bet|p0b_539_3bet_f_cold_fmid|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,900,900,0.468888888889,0.361333333333,0.128205128205,0.333333333333,0.240000000000,0.106666666667,0.000000000000,N,Y
DAILY_539,recent_750,3,acb_1bet|p0b_539_3bet_f_cold_fmid|p0c_539_3bet_f_cold_x2,3,3.000000,3.000000,1.000000,2250,2250,0.479111111111,0.364622222222,0.128205128205,0.333333333333,0.258666666667,0.106666666667,0.006666666667,N,Y
DAILY_539,recent_50,3,acb_1bet|p0b_539_3bet_f_cold_fmid|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,150,150,0.446666666667,0.166666666667,0.128205128205,0.000000000000,0.260000000000,0.220000000000,0.000000000000,N,Y
DAILY_539,recent_300,3,acb_1bet|p0b_539_3bet_f_cold_fmid|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,900,900,0.420000000000,0.189333333333,0.128205128205,0.002222222222,0.356666666667,0.163333333333,0.003333333333,N,Y
DAILY_539,recent_750,3,acb_1bet|p0b_539_3bet_f_cold_fmid|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,2250,2250,0.420000000000,0.184444444444,0.128205128205,0.003111111111,0.346666666666,0.164000000000,0.009333333333,N,Y
DAILY_539,recent_50,3,acb_1bet|p0c_539_3bet_f_cold_x2|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,150,150,0.446666666667,0.166666666667,0.128205128205,0.000000000000,0.260000000000,0.220000000000,0.000000000000,N,Y
DAILY_539,recent_300,3,acb_1bet|p0c_539_3bet_f_cold_x2|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,900,900,0.420000000000,0.189333333333,0.128205128205,0.002222222222,0.356666666667,0.163333333333,0.003333333333,N,Y
DAILY_539,recent_750,3,acb_1bet|p0c_539_3bet_f_cold_x2|zone_gap_3bet_539,3,3.000000,3.000000,1.000000,2250,2250,0.420000000000,0.184444444444,0.128205128205,0.003111111111,0.346666666666,0.164000000000,0.009333333333,N,Y
DAILY_539,recent_50,3,acb_markov_midfreq|acb_markov_midfreq_3bet|acb_single_539,5,5.000000,5.000000,1.666667,250,350,0.522857142857,0.290285714286,0.128205128205,0.154285714286,0.040000000000,0.000000000000,0.000000000000,Y,Y
DAILY_539,recent_300,3,acb_markov_midfreq|acb_markov_midfreq_3bet|acb_single_539,5,5.000000,5.000000,1.666667,1500,2100,0.501428571429,0.282000000000,0.128205128205,0.148095238095,0.026666666666,0.033333333333,0.010000000000,Y,Y
