classification,lottery_type,strategy_ids,combination_size,window,latest_target_draw,earliest_target_draw,sample_size_draws,sample_size_rows,top_k_by_strategy,predicted_number_count,hit_at_least_1_rate,hit_at_least_2_rate,hit_at_least_3_rate,hit_at_least_4_rate,max_hit_count_0_draws,max_hit_count_1_draws,max_hit_count_2_draws,max_hit_count_3_draws,max_hit_count_4_draws,max_hit_count_5_draws,max_hit_count_6_draws,cross_strategy_ticket_pair_count,any_number_overlap_pair_rate,mean_number_overlap_fraction,exact_duplicate_ticket_pair_rate,special_zone_status,special_hit_any_rate,baseline_mode,inferential_status,readiness_status,exclusion_reason,delta_vs_max_constituent_hit1_rate,delta_vs_max_constituent_hit2_rate,delta_vs_max_constituent_hit3_rate,delta_vs_max_constituent_hit4_rate,selection_rule
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet,2,recent_50,115000121,115000072,50,400,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5,5,1.000000000000,0.840000000000,0.020000000000,0.000000000000,0,8,41,1,0,0,0,750,0.468000000000,0.133600000000,0.002666666667,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.140000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|midfreq_acb_2bet,2,recent_50,115000121,115000072,50,300,daily539_f4cold_5bet:5|midfreq_acb_2bet:1,5,1.000000000000,0.780000000000,0.020000000000,0.000000000000,0,11,38,1,0,0,0,250,0.352000000000,0.084800000000,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.080000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|midfreq_fourier_2bet,2,recent_50,115000121,115000072,50,300,daily539_f4cold_5bet:5|midfreq_fourier_2bet:1,5,1.000000000000,0.780000000000,0.020000000000,0.000000000000,0,11,38,1,0,0,0,250,0.352000000000,0.084800000000,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.080000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|zone_gap_3bet_539,2,recent_50,115000121,115000072,50,300,daily539_f4cold_5bet:5|zone_gap_3bet_539:1,5,1.000000000000,0.760000000000,0.020000000000,0.000000000000,0,12,37,1,0,0,0,250,0.304000000000,0.088800000000,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.060000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,539_3bet_orthogonal|daily539_f4cold_5bet,2,recent_50,115000121,115000072,50,300,539_3bet_orthogonal:1|daily539_f4cold_5bet:5,5,0.980000000000,0.740000000000,0.020000000000,0.000000000000,1,12,36,1,0,0,0,250,0.512000000000,0.180000000000,0.008000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.040000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|zone_gap_3bet_539,3,recent_50,115000121,115000072,50,450,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|zone_gap_3bet_539:1,5,1.000000000000,0.860000000000,0.020000000000,0.000000000000,0,7,42,1,0,0,0,1150,0.448695652174,0.132347826087,0.001739130435,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.160000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|p0b_539_3bet_f_cold_fmid,3,recent_50,115000121,115000072,50,450,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|p0b_539_3bet_f_cold_fmid:1,5,1.000000000000,0.840000000000,0.020000000000,0.000000000000,0,8,41,1,0,0,0,1150,0.414782608696,0.146782608696,0.045217391304,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.140000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|p0c_539_3bet_f_cold_x2,3,recent_50,115000121,115000072,50,450,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|p0c_539_3bet_f_cold_x2:1,5,1.000000000000,0.840000000000,0.020000000000,0.000000000000,0,8,41,1,0,0,0,1150,0.414782608696,0.146782608696,0.045217391304,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.140000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold|daily539_f4cold_5bet,3,recent_50,115000121,115000072,50,450,acb_markov_midfreq_3bet:3|daily539_f4cold:1|daily539_f4cold_5bet:5,5,1.000000000000,0.840000000000,0.020000000000,0.000000000000,0,8,41,1,0,0,0,1150,0.414782608696,0.146782608696,0.045217391304,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.140000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|midfreq_acb_2bet,3,recent_50,115000121,115000072,50,450,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|midfreq_acb_2bet:1,5,1.000000000000,0.840000000000,0.020000000000,0.000000000000,0,8,41,1,0,0,0,1150,0.446086956522,0.153913043478,0.045217391304,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.140000000000,0.000000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet,2,recent_300,115000121,114000138,300,2400,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5,5,1.000000000000,0.716666666667,0.086666666667,0.000000000000,0,85,189,26,0,0,0,4500,0.449777777778,0.135111111111,0.002444444444,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.006666666667,0.150000000000,0.033333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|midfreq_acb_2bet,2,recent_300,115000121,114000138,300,1800,daily539_f4cold_5bet:5|midfreq_acb_2bet:1,5,1.000000000000,0.650000000000,0.066666666667,0.000000000000,0,105,175,20,0,0,0,1500,0.411333333333,0.102266666667,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.006666666667,0.083333333333,0.013333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|midfreq_fourier_2bet,2,recent_300,115000121,114000138,300,1800,daily539_f4cold_5bet:5|midfreq_fourier_2bet:1,5,1.000000000000,0.650000000000,0.066666666667,0.000000000000,0,105,175,20,0,0,0,1500,0.411333333333,0.102266666667,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.006666666667,0.083333333333,0.013333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|daily539_markov_cold,2,recent_300,115000121,114000138,300,1800,daily539_f4cold_5bet:5|daily539_markov_cold:1,5,0.996666666667,0.620000000000,0.066666666667,0.000000000000,1,113,166,20,0,0,0,1500,0.516000000000,0.132933333333,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.003333333334,0.053333333333,0.013333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|markov_1bet_539,2,recent_300,115000121,114000138,300,1800,daily539_f4cold_5bet:5|markov_1bet_539:1,5,0.996666666667,0.620000000000,0.066666666667,0.000000000000,1,113,166,20,0,0,0,1500,0.516000000000,0.132933333333,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.003333333334,0.053333333333,0.013333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold_5bet,3,recent_300,115000121,114000138,300,2700,acb_markov_midfreq:1|acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5,5,1.000000000000,0.733333333333,0.096666666667,0.000000000000,0,80,191,29,0,0,0,6900,0.487971014493,0.151739130435,0.003188405797,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.006666666667,0.166666666666,0.043333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|zone_gap_3bet_539,3,recent_300,115000121,114000138,300,2700,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|zone_gap_3bet_539:1,5,1.000000000000,0.740000000000,0.090000000000,0.000000000000,0,78,195,27,0,0,0,6900,0.426376811594,0.138347826087,0.002028985507,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.006666666667,0.173333333333,0.036666666667,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|p0b_539_3bet_f_cold_fmid,3,recent_300,115000121,114000138,300,2700,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|p0b_539_3bet_f_cold_fmid:1,5,1.000000000000,0.720000000000,0.086666666667,0.000000000000,0,84,190,26,0,0,0,6900,0.397826086957,0.145420289855,0.040144927536,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.006666666667,0.153333333333,0.033333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|p0c_539_3bet_f_cold_x2,3,recent_300,115000121,114000138,300,2700,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|p0c_539_3bet_f_cold_x2:1,5,1.000000000000,0.720000000000,0.086666666667,0.000000000000,0,84,190,26,0,0,0,6900,0.397826086957,0.145420289855,0.040144927536,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.006666666667,0.153333333333,0.033333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold|daily539_f4cold_5bet,3,recent_300,115000121,114000138,300,2700,acb_markov_midfreq_3bet:3|daily539_f4cold:1|daily539_f4cold_5bet:5,5,1.000000000000,0.716666666667,0.086666666667,0.000000000000,0,85,189,26,0,0,0,6900,0.395217391304,0.145797101449,0.045072463768,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.006666666667,0.150000000000,0.033333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet,2,recent_750,115000121,113000002,750,6000,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5,5,1.000000000000,0.710666666667,0.092000000000,0.000000000000,0,217,464,69,0,0,0,11250,0.447466666667,0.134524444444,0.001511111111,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.005333333333,0.144000000000,0.030666666667,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|midfreq_acb_2bet,2,recent_750,115000121,113000002,750,4500,daily539_f4cold_5bet:5|midfreq_acb_2bet:1,5,1.000000000000,0.632000000000,0.073333333333,0.000000000000,0,276,419,55,0,0,0,3750,0.432266666667,0.107573333333,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.005333333333,0.065333333333,0.012000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|midfreq_fourier_2bet,2,recent_750,115000121,113000002,750,4500,daily539_f4cold_5bet:5|midfreq_fourier_2bet:1,5,1.000000000000,0.632000000000,0.073333333333,0.000000000000,0,276,419,55,0,0,0,3750,0.432266666667,0.107573333333,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.005333333333,0.065333333333,0.012000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq|daily539_f4cold_5bet,2,recent_750,115000121,113000002,750,4500,acb_markov_midfreq:1|daily539_f4cold_5bet:5,5,0.997333333333,0.610666666667,0.073333333333,0.000000000000,2,290,403,55,0,0,0,3750,0.493066666667,0.120906666667,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.002666666666,0.044000000000,0.012000000000,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,daily539_f4cold_5bet|daily539_markov_cold,2,recent_750,115000121,113000002,750,4500,daily539_f4cold_5bet:5|daily539_markov_cold:1,5,0.996000000000,0.620000000000,0.070666666667,0.000000000000,3,282,412,53,0,0,0,3750,0.502400000000,0.128906666667,0.000000000000,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.001333333333,0.053333333333,0.009333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold_5bet,3,recent_750,115000121,113000002,750,6750,acb_markov_midfreq:1|acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5,5,1.000000000000,0.728000000000,0.104000000000,0.000000000000,0,204,468,78,0,0,0,17250,0.485043478261,0.150400000000,0.002608695652,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.005333333333,0.161333333333,0.042666666667,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|zone_gap_3bet_539,3,recent_750,115000121,113000002,750,6750,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|zone_gap_3bet_539:1,5,1.000000000000,0.733333333333,0.094666666667,0.000000000000,0,200,479,71,0,0,0,17250,0.420231884058,0.135200000000,0.001449275362,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.005333333333,0.166666666666,0.033333333334,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|p0b_539_3bet_f_cold_fmid,3,recent_750,115000121,113000002,750,6750,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|p0b_539_3bet_f_cold_fmid:1,5,1.000000000000,0.712000000000,0.092000000000,0.000000000000,0,216,465,69,0,0,0,17250,0.394608695652,0.145600000000,0.042318840580,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.005333333333,0.145333333333,0.030666666667,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|p0c_539_3bet_f_cold_x2,3,recent_750,115000121,113000002,750,6750,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|p0c_539_3bet_f_cold_x2:1,5,1.000000000000,0.712000000000,0.092000000000,0.000000000000,0,216,465,69,0,0,0,17250,0.394608695652,0.145600000000,0.042318840580,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.005333333333,0.145333333333,0.030666666667,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
DESCRIPTIVE_ONLY,DAILY_539,acb_markov_midfreq_3bet|daily539_f4cold_5bet|daily539_markov_cold,3,recent_750,115000121,113000002,750,6750,acb_markov_midfreq_3bet:3|daily539_f4cold_5bet:5|daily539_markov_cold:1,5,1.000000000000,0.712000000000,0.092000000000,0.000000000000,0,216,465,69,0,0,0,17250,0.472231884058,0.164417391304,0.038028985507,NOT_APPLICABLE,,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.005333333333,0.145333333333,0.030666666667,0.000000000000,DESCRIPTIVE_TOP5_BY_HIT3_THEN_HIT2_THEN_LOWER_OVERLAP
