classification,lottery_type,strategy_ids,combination_size,window,latest_target_draw,earliest_target_draw,sample_size_draws,sample_size_rows,top_k_by_strategy,predicted_number_count,hit_at_least_1_rate,hit_at_least_2_rate,hit_at_least_3_rate,hit_at_least_4_rate,max_hit_count_0_draws,max_hit_count_1_draws,max_hit_count_2_draws,max_hit_count_3_draws,max_hit_count_4_draws,max_hit_count_5_draws,max_hit_count_6_draws,cross_strategy_ticket_pair_count,any_number_overlap_pair_rate,mean_number_overlap_fraction,exact_duplicate_ticket_pair_rate,special_zone_status,special_hit_any_rate,baseline_mode,inferential_status,readiness_status,exclusion_reason,delta_vs_max_constituent_hit1_rate,delta_vs_max_constituent_hit2_rate,delta_vs_max_constituent_hit3_rate,delta_vs_max_constituent_hit4_rate
DESCRIPTIVE_ONLY,BIG_LOTTO,ts3_regime_3bet,1,recent_300,115000053,112000106,300,300,ts3_regime_3bet:1,6,0.566666666667,0.120000000000,0.026666666667,0.000000000000,130,134,28,8,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.123333333333,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,ts3_regime_3bet,1,recent_750,115000053,108000108,750,750,ts3_regime_3bet:1,6,0.554666666667,0.133333333333,0.021333333333,0.001333333333,334,316,84,15,1,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.122666666667,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,bet2_fourier_expansion_biglotto|biglotto_deviation_2bet,2,recent_50,115000053,115000004,50,100,bet2_fourier_expansion_biglotto:1|biglotto_deviation_2bet:1,6,0.900000000000,0.260000000000,0.080000000000,0.000000000000,5,32,9,4,0,0,0,50,0.640000000000,0.146666666667,0.000000000000,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.240000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.260000000000,0.040000000000,0.020000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,bet2_fourier_expansion_biglotto|biglotto_deviation_2bet,2,recent_300,115000053,112000106,300,600,bet2_fourier_expansion_biglotto:1|biglotto_deviation_2bet:1,6,0.850000000000,0.306666666667,0.043333333333,0.003333333333,45,163,79,12,1,0,0,300,0.600000000000,0.131666666667,0.000000000000,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.200000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.246666666667,0.100000000000,0.016666666666,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,bet2_fourier_expansion_biglotto|biglotto_deviation_2bet,2,recent_750,115000053,108000108,750,1500,bet2_fourier_expansion_biglotto:1|biglotto_deviation_2bet:1,6,0.828000000000,0.292000000000,0.056000000000,0.004000000000,129,402,177,39,3,0,0,750,0.608000000000,0.134222222222,0.000000000000,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.226666666667,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.241333333333,0.108000000000,0.025333333333,0.001333333333
DESCRIPTIVE_ONLY,BIG_LOTTO,bet2_fourier_expansion_biglotto|biglotto_echo_aware_3bet,2,recent_50,115000053,115000004,50,200,bet2_fourier_expansion_biglotto:1|biglotto_echo_aware_3bet:3,6,1.000000000000,0.620000000000,0.120000000000,0.000000000000,0,19,25,6,0,0,0,150,0.473333333333,0.094444444444,0.000000000000,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.560000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.020000000000,0.160000000000,0.060000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,bet2_fourier_expansion_biglotto|biglotto_echo_aware_3bet,2,recent_300,115000053,112000106,300,1200,bet2_fourier_expansion_biglotto:1|biglotto_echo_aware_3bet:3,6,0.980000000000,0.493333333333,0.110000000000,0.010000000000,6,146,115,30,3,0,0,900,0.472222222222,0.101851851852,0.000000000000,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.443333333333,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.040000000000,0.093333333333,0.026666666667,0.003333333333
DESCRIPTIVE_ONLY,BIG_LOTTO,bet2_fourier_expansion_biglotto|biglotto_echo_aware_3bet,2,recent_750,115000053,108000108,750,3000,bet2_fourier_expansion_biglotto:1|biglotto_echo_aware_3bet:3,6,0.980000000000,0.517333333333,0.094666666667,0.006666666667,15,347,317,66,5,0,0,2250,0.460444444444,0.099111111111,0.000000000000,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.458666666667,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.028000000000,0.085333333333,0.025333333334,0.002666666667
DESCRIPTIVE_ONLY,BIG_LOTTO,bet2_fourier_expansion_biglotto|biglotto_triple_strike,2,recent_50,115000053,115000004,50,100,bet2_fourier_expansion_biglotto:1|biglotto_triple_strike:1,6,0.620000000000,0.220000000000,0.060000000000,0.000000000000,19,20,8,3,0,0,0,50,1.000000000000,1.000000000000,1.000000000000,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.140000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,bet2_fourier_expansion_biglotto|biglotto_triple_strike,2,recent_300,115000053,112000106,300,600,bet2_fourier_expansion_biglotto:1|biglotto_triple_strike:1,6,0.570000000000,0.126666666667,0.026666666667,0.003333333333,129,133,30,7,1,0,0,300,1.000000000000,0.988333333333,0.933333333333,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.123333333333,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.003333333334,0.000000000000,0.000000000000
